code,name,industry,total_ret,cagr,price_chg,div_contrib,div_ratio,div_amplify,buy_price,last_price,div_total,max_yr_loss
000426.SZ,兴业银锡,铅锌,1.4541215430794008,0.1469725228419927,0.3426181639645254,1.1115033791148754,1.20846666,1.1081611450998397,11.54046028685213,11.58,1208.46666,-49.04974222965321
000429.SZ,粤高速Ａ,路桥,711.2640766213613,23.28978074506245,350.17121144720636,361.0928651741549,172.816693,80.25935283553012,3.0432865655618806,13.699999999999998,172816.693,-16.46950934016147
000513.SZ,丽珠集团,化学制药,357.93128938867466,16.436967910167578,193.08905210708022,164.84223728159444,111.70485329360001,56.229425170929346,12.658268786664026,37.1,111704.8532936,-44.17847590591174
000519.SZ,中兵红箭,专用机械,51.25397437988843,4.227311274998113,48.410369953971525,2.843604425916908,3.191538,1.8857303687024984,9.379398491033474,13.92,3191.538,-36.13329901762915
000528.SZ,柳工,工程机械,76.26402213069825,5.834490435701278,43.3302720633459,32.93375006735235,20.663072159,22.979410577311256,8.072265428259671,11.57,20663.072159,-33.83736249240113
000537.SZ,绿发电力,新型电力,37.917982111802594,3.2697069793539812,16.28674255581004,21.631239555992554,17.58032,18.60055180870632,7.662094409191815,8.91,17580.32,-44.24760106726028
000539.SZ,粤电力Ａ,火力发电,-5.103893773746049,-0.5200187187727856,-20.18521204427939,15.081318270533341,16.739344,18.89889120649906,5.487704862950864,4.38,16739.344,-20.418289181466008
000559.SZ,万向钱潮,汽车配件,26.803852452775235,2.405692965488293,-6.128138092241741,32.93199054501697,32.682346,35.08905852417303,6.35973323493501,5.97,32682.346,-46.80663911995453
000563.SZ,陕国投Ａ,多元金融,-24.244977914242117,-2.7360284878590324,-37.19465270429602,12.949674790053901,7.0764308,20.61342912406743,5.52500726357317,3.4700000000000006,7076.4308,-42.71136708306984
000582.SZ,北部湾港,港口,-17.23197633734038,-1.8710586170718413,-33.12803747436791,15.896061137027527,14.3440792273,23.708609271523184,12.037929942484382,8.05,14344.0792273,-28.68998148987254
000591.SZ,太阳能,新型电力,34.83765655884534,3.036708166871893,-0.0025475217050208165,34.84020408055036,22.513776065,34.8658120446371,4.6101174437425065,4.61,22513.776065,-46.86347099601473
000598.SZ,兴蓉环境,水务,33.3441707702443,2.922009973773809,13.193810071130985,20.150360699113314,13.873445375,17.80382399161864,6.546294355975433,7.409999999999999,13873.445375,-22.642879597794018
000623.SZ,吉林敖东,中成药,-7.78341117217769,-0.8045481083557293,-26.13945136125787,18.35604018908018,15.156703999999998,24.780948101550205,22.461246640805527,16.59,15156.704,-33.417762007057604
000629.SZ,钒钛股份,小金属,-25.550433659999992,-2.9049536920772834,-25.532187768201354,-0.01824589179863878,0.0,0.0,3.7600137778780702,2.8,0.0,-34.87725326034254
000657.SZ,中钨高新,小金属,0.6250661118072376,0.06483268907422346,-2.914155317689382,3.5392214294966196,4.17659,3.656627060882389,9.208345489761083,8.94,4176.59,-40.039049063990426
000683.SZ,博源化工,化工原料,117.25715072941516,8.070774509006906,99.92376829767026,17.333382431744894,22.078788499999998,8.69184455391352,2.7360428660266214,5.47,22078.7885,-21.663573048326967
000703.SZ,恒逸石化,化纤,67.2164957961682,5.278276756208888,31.958490712335454,35.25800508383275,39.9261,26.727711721561654,4.554462518900412,6.01,39926.1,-31.068056965909076
000709.SZ,河钢股份,普钢,-16.90069013399379,-1.831852061531336,-33.836563470470004,16.935873336476213,20.039580148,25.615939673665732,3.2495289132093585,2.15,20039.580148,-21.808707340052493
000723.SZ,美锦能源,焦炭加工,16.588852257885932,1.549212131958977,-0.6712949807172408,17.260147238603174,12.7729767,17.391304347826097,4.399533849909398,4.37,12772.9767,-48.18860522236367
000728.SZ,国元证券,证券,-25.14755901971004,-2.852539689254252,-45.50503125208027,20.35747223237023,16.003289999999996,37.2683496279002,14.588502723572038,7.95,16003.289999999999,-33.42925414009124
000729.SZ,燕京啤酒,啤酒,59.78015965274919,4.800448444160121,52.09391372345908,7.686245929290109,6.2368008,5.056929721240677,7.850412753339757,11.94,6236.8008,-17.674049002992597
000733.SZ,振华科技,元器件,221.8876962651771,12.40387766469222,203.49375405365834,18.393942211518777,22.9904179,6.002101392172321,13.130418490574419,39.85,22990.4179,-47.02727888922863
000738.SZ,航发控制,航空,27.981262957500007,2.5003845561775373,24.908718211106805,3.072544746393202,2.8881050200000002,2.4100418410041735,16.732218774895397,20.9,2888.10502,-38.12516626780907
000739.SZ,普洛药业,化学制药,150.2771386881582,9.61070558842163,124.71144009687438,25.56569859128382,25.566390599200002,11.365840144064276,6.924436064889263,15.56,25566.3905992,-37.15494809556713
000750.SZ,国海证券,证券,-47.11115180900076,-6.168800867740087,-55.867850137296756,8.756698328295997,7.95383175,19.807656741261326,9.244960901957034,4.08,7953.83175,-26.801424221579463
000783.SZ,长江证券,证券,-35.981455574385905,-4.359588630042655,-50.00675493970084,14.025299365314936,13.8725825,28.012944983818766,12.94174841460328,6.47,13872.5825,-30.44261796173886
000785.SZ,居然智家,百货,-38.83664759776811,-4.794950461295377,-48.27252230448836,9.435874706720249,11.987179000000001,18.226456577500926,7.3268602469067545,3.79,11987.179,-37.31296070452642
