ts_code,trade_date,close
H00922.CSI,20230511,9845.1444
H00922.CSI,20230510,9850.0638
H00922.CSI,20230509,10036.9396
H00922.CSI,20230508,10116.3986
H00922.CSI,20230505,9899.0895
H00922.CSI,20230504,9873.9304
H00922.CSI,20230428,9679.2825
H00922.CSI,20230427,9571.3427
H00922.CSI,20230426,9545.7777
H00922.CSI,20230425,9522.1372
H00922.CSI,20230424,9491.2885
H00922.CSI,20230421,9498.343
H00922.CSI,20230420,9613.9073
H00922.CSI,20230419,9598.5636
H00922.CSI,20230418,9606.8088
H00922.CSI,20230417,9571.4514
H00922.CSI,20230414,9441.574
H00922.CSI,20230413,9452.6758
H00922.CSI,20230412,9450.9201
H00922.CSI,20230411,9358.1634
H00922.CSI,20230410,9298.4808
H00922.CSI,20230407,9295.7831
H00922.CSI,20230406,9260.1517
H00922.CSI,20230404,9318.2752
H00922.CSI,20230403,9285.0283
H00922.CSI,20230331,9243.0935
H00922.CSI,20230330,9212.3281
H00922.CSI,20230329,9154.9412
H00922.CSI,20230328,9181.5082
H00922.CSI,20230327,9178.2117
H00922.CSI,20230324,9253.3137
