ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
932368.CSI,20190220,2124.1664,,,,2113.1973,10.9691,0.5191,16422167.38,13938800.187
932368.CSI,20190221,2108.2974,,,,2124.1664,-15.869,-0.7471,18562508.08,15926348.474
932368.CSI,20190222,2122.3845,,,,2108.2974,14.0871,0.6682,18371402.57,16345279.882
932368.CSI,20190225,2213.6697,,,,2122.3845,91.2852,4.3011,40777406.7,35516236.196
932368.CSI,20190226,2213.4575,,,,2213.6697,-0.2122,-0.0096,42142028.54,33949315.387
932368.CSI,20190227,2224.8529,,,,2213.4575,11.3954,0.5148,34551348.29,27476819.359
932368.CSI,20190228,2218.8677,,,,2224.8529,-5.9852,-0.269,22578309.66,18930747.373
932368.CSI,20190301,2253.7676,,,,2218.8677,34.8999,1.5729,24960733.99,23033102.597
932368.CSI,20190304,2277.8414,,,,2253.7676,24.0738,1.0682,40409326.94,36815900.065
932368.CSI,20190305,2295.0291,,,,2277.8414,17.1877,0.7546,28693880.4,25588731.645
932368.CSI,20190306,2323.2037,,,,2295.0291,28.1746,1.2276,39126486.45,31365124.325
932368.CSI,20190307,2303.8865,,,,2323.2037,-19.3172,-0.8315,36796278.79,32177917.843
932368.CSI,20190308,2203.1485,,,,2303.8865,-100.738,-4.3725,35414125.5,30151527.264
932368.CSI,20190311,2245.5474,,,,2203.1485,42.3989,1.9245,26926201.98,23138875.361
932368.CSI,20190312,2280.0509,,,,2245.5474,34.5035,1.5365,39821754.42,33966588.365
932368.CSI,20190313,2242.2457,,,,2280.0509,-37.8052,-1.6581,30303312.7,25007923.897
932368.CSI,20190314,2234.8217,,,,2242.2457,-7.424,-0.3311,25379661.55,22354885.396
932368.CSI,20190315,2261.6627,,,,2234.8217,26.841,1.201,25440731.23,26273081.558
932368.CSI,20190318,2322.5367,,,,2261.6627,60.874,2.6916,33718292.73,33507476.855
932368.CSI,20190319,2311.9102,,,,2322.5367,-10.6265,-0.4575,26739382.2,26209424.412
932368.CSI,20190320,2316.6256,,,,2311.9102,4.7154,0.204,28269835.13,26749315.651
932368.CSI,20190321,2322.8053,,,,2316.6256,6.1797,0.2668,28468996.01,27695530.667
932368.CSI,20190322,2328.5964,,,,2322.8053,5.7911,0.2493,25880472.77,24280206.379
932368.CSI,20190325,2264.992,,,,2328.5964,-63.6044,-2.7314,27602811.95,24083649.383
932368.CSI,20190326,2229.1403,,,,2264.992,-35.8517,-1.5829,25372621.47,22731820.84
932368.CSI,20190327,2254.1652,,,,2229.1403,25.0249,1.1226,20997086.13,22273363.072
932368.CSI,20190328,2230.4113,,,,2254.1652,-23.7539,-1.0538,20388181.25,19846117.648
932368.CSI,20190329,2281.3992,,,,2230.4113,50.9879,2.286,26708275.08,27695436.578
932368.CSI,20190401,2352.5008,,,,2281.3992,71.1016,3.1166,37865580.14,34161374.257
932368.CSI,20190402,2354.5854,,,,2352.5008,2.0846,0.0886,31369933.1,28035924.857
932368.CSI,20190403,2386.3998,,,,2354.5854,31.8144,1.3512,30534823.89,26946708.222
932368.CSI,20190404,2410.5785,,,,2386.3998,24.1787,1.0132,37006853.33,33786308.199
932368.CSI,20190408,2454.1681,,,,2410.5785,43.5896,1.8083,46257757.69,45177618.945
932368.CSI,20190409,2429.2784,,,,2454.1681,-24.8897,-1.0142,30519330.36,30453353.73
932368.CSI,20190410,2437.9988,,,,2429.2784,8.7204,0.359,29762125.25,44336196.103
932368.CSI,20190411,2387.5672,,,,2437.9988,-50.4316,-2.0686,26802451.98,35097777.156
932368.CSI,20190412,2388.4626,,,,2387.5672,0.8954,0.0375,22000006.89,26053479.06
932368.CSI,20190415,2377.6237,,,,2388.4626,-10.8389,-0.4538,28500205.49,34608500.921
932368.CSI,20190416,2432.3064,,,,2377.6237,54.6827,2.2999,27182892.4,29543524.702
932368.CSI,20190417,2434.034,,,,2432.3064,1.7276,0.071,27229490.89,30415647.728
932368.CSI,20190418,2426.325,,,,2434.034,-7.709,-0.3167,23273591.95,27658214.35
932368.CSI,20190419,2460.9408,,,,2426.325,34.6158,1.4267,25138915.81,28153549.528
932368.CSI,20190422,2416.4037,,,,2460.9408,-44.5371,-1.8098,31496194.16,34889934.409
932368.CSI,20190423,2395.35,,,,2416.4037,-21.0537,-0.8713,23318238.49,25827253.879
932368.CSI,20190424,2401.4029,,,,2395.35,6.0529,0.2527,18971472.81,21825213.088
932368.CSI,20190425,2325.7332,,,,2401.4029,-75.6697,-3.1511,24476613.65,26230516.953
932368.CSI,20190426,2291.0528,,,,2325.7332,-34.6804,-1.4912,20344277.47,21611249.101
932368.CSI,20190429,2289.9804,,,,2291.0528,-1.0724,-0.0468,19411297.74,23022111.92
932368.CSI,20190430,2300.5302,,,,2289.9804,10.5498,0.4607,14955719.92,17896622.324
932368.CSI,20190506,2178.5717,,,,2300.5302,-121.9585,-5.3013,26822202.76,29371925.053
932368.CSI,20190507,2193.9883,,,,2178.5717,15.4166,0.7076,18457678.23,20504908.302
932368.CSI,20190508,2160.3483,,,,2193.9883,-33.64,-1.5333,16392245.44,16439065.544
932368.CSI,20190509,2133.4987,,,,2160.3483,-26.8496,-1.2428,13931540.61,15979924.329
932368.CSI,20190510,2196.5044,,,,2133.4987,63.0057,2.9532,19328876.57,21290159.428
932368.CSI,20190513,2172.3007,,,,2196.5044,-24.2037,-1.1019,13737359.47,14540436.905
932368.CSI,20190514,2160.9079,,,,2172.3007,-11.3928,-0.5245,13295891.14,13937769.575
932368.CSI,20190515,2200.602,,,,2160.9079,39.6941,1.8369,14747388.42,17227178.153
932368.CSI,20190516,2221.0902,,,,2200.602,20.4882,0.931,15531890.26,16044378.482
932368.CSI,20190517,2172.0378,,,,2221.0902,-49.0524,-2.2085,16262215.55,16950984.008
932368.CSI,20190520,2158.3836,,,,2172.0378,-13.6542,-0.6286,12752427.43,13874431.778
932368.CSI,20190521,2197.1227,,,,2158.3836,38.7391,1.7948,14016627.0,15283304.425
932368.CSI,20190522,2185.4103,,,,2197.1227,-11.7124,-0.5331,11179277.66,11244004.536
932368.CSI,20190523,2163.5912,,,,2185.4103,-21.8191,-0.9984,11236599.43,12355957.877
932368.CSI,20190524,2163.8175,,,,2163.5912,0.2263,0.0105,9472914.83,10638757.345
932368.CSI,20190527,2186.065,,,,2163.8175,22.2475,1.0282,12761932.0,13209157.023
932368.CSI,20190528,2208.2485,,,,2186.065,22.1835,1.0148,15495149.29,15720922.624
932368.CSI,20190529,2194.7391,,,,2208.2485,-13.5094,-0.6118,10861425.63,10849926.878
932368.CSI,20190530,2198.2968,,,,2194.7391,3.5577,0.1621,13195108.4,13695844.36
932368.CSI,20190531,2168.2553,,,,2198.2968,-30.0415,-1.3666,11162513.82,11228316.809
932368.CSI,20190603,2166.8874,,,,2168.2553,-1.3679,-0.0631,14223935.58,13333694.741
932368.CSI,20190604,2153.548,,,,2166.8874,-13.3394,-0.6156,11541887.49,11305491.531
932368.CSI,20190605,2161.4837,,,,2153.548,7.9357,0.3685,12465078.75,12531070.729
932368.CSI,20190606,2143.1513,,,,2161.4837,-18.3324,-0.8481,11832600.29,10710591.9
932368.CSI,20190610,2167.9132,,,,2143.1513,24.7619,1.1554,10406674.75,10556819.391
932368.CSI,20190611,2205.7053,,,,2167.9132,37.7921,1.7432,19004437.49,21199064.535
932368.CSI,20190612,2190.3002,,,,2205.7053,-15.4051,-0.6984,13668220.19,14538064.595
932368.CSI,20190613,2183.0474,,,,2190.3002,-7.2528,-0.3311,13676586.47,14266521.124
932368.CSI,20190614,2165.0156,,,,2183.0474,-18.0318,-0.826,12563369.2,12058140.025
932368.CSI,20190617,2179.0618,,,,2165.0156,14.0462,0.6488,9651992.55,7488814.878
932368.CSI,20190618,2177.4969,,,,2179.0618,-1.5649,-0.0718,9996465.3,7463317.718
932368.CSI,20190619,2180.6036,,,,2177.4969,3.1067,0.1427,13597080.91,10989179.384
932368.CSI,20190620,2218.2916,,,,2180.6036,37.688,1.7283,16033026.98,12940245.533
932368.CSI,20190621,2226.0085,,,,2218.2916,7.7169,0.3479,16023015.99,12414871.885
932368.CSI,20190624,2247.5502,,,,2226.0085,21.5417,0.9677,14572950.96,11531072.209
932368.CSI,20190625,2223.2674,,,,2247.5502,-24.2828,-1.0804,13187931.16,10304413.112
932368.CSI,20190626,2222.2029,,,,2223.2674,-1.0645,-0.0479,8570348.64,6846261.448
932368.CSI,20190627,2227.8652,,,,2222.2029,5.6623,0.2548,11723751.57,9837890.379
932368.CSI,20190628,2214.477,,,,2227.8652,-13.3882,-0.6009,10295777.32,9030907.568
932368.CSI,20190701,2260.0236,,,,2214.477,45.5466,2.0568,16285869.89,14588380.774
932368.CSI,20190702,2272.773,,,,2260.0236,12.7494,0.5641,13144299.52,12369283.287
932368.CSI,20190703,2251.8162,,,,2272.773,-20.9568,-0.9221,10797301.24,9957161.366
932368.CSI,20190704,2253.1567,,,,2251.8162,1.3405,0.0595,8942178.13,8453392.31
932368.CSI,20190705,2256.1244,,,,2253.1567,2.9677,0.1317,7480422.12,6852355.785
932368.CSI,20190708,2175.5267,,,,2256.1244,-80.5977,-3.5724,12931549.05,11060938.562
932368.CSI,20190709,2180.637,,,,2175.5267,5.1103,0.2349,8215907.67,7238229.205
932368.CSI,20190710,2154.3822,,,,2180.637,-26.2548,-1.204,7942912.28,7994283.034
932368.CSI,20190711,2156.8279,,,,2154.3822,2.4457,0.1135,7881813.14,7156731.193
932368.CSI,20190712,2158.496,,,,2156.8279,1.6681,0.0773,8774906.78,7294515.698
932368.CSI,20190715,2167.2866,,,,2158.496,8.7906,0.4073,11081391.02,9310960.307
932368.CSI,20190716,2167.6883,,,,2167.2866,0.4017,0.0185,9207553.11,7510997.595
932368.CSI,20190717,2165.6725,,,,2167.6883,-2.0158,-0.093,8348669.81,6777672.333
932368.CSI,20190718,2135.3455,,,,2165.6725,-30.327,-1.4004,7874795.9,6404623.304
932368.CSI,20190719,2149.8679,,,,2135.3455,14.5224,0.6801,8381190.75,6970317.642
932368.CSI,20190722,2119.4019,,,,2149.8679,-30.466,-1.4171,9404238.84,7427339.583
932368.CSI,20190723,2128.426,,,,2119.4019,9.0241,0.4258,6670782.53,5550769.312
932368.CSI,20190724,2145.4728,,,,2128.426,17.0468,0.8009,8500482.7,7432216.318
932368.CSI,20190725,2147.2074,,,,2145.4728,1.7346,0.0808,7624588.25,6612196.506
932368.CSI,20190726,2151.5669,,,,2147.2074,4.3595,0.203,7169841.62,6555493.758
932368.CSI,20190729,2148.2811,,,,2151.5669,-3.2858,-0.1527,6816129.06,5954694.837
932368.CSI,20190730,2158.6787,,,,2148.2811,10.3976,0.484,8833334.37,7391847.183
932368.CSI,20190731,2135.3208,,,,2158.6787,-23.3579,-1.082,9185280.04,7669711.0
932368.CSI,20190801,2115.431,,,,2135.3208,-19.8898,-0.9315,8482992.85,7306040.218
932368.CSI,20190802,2081.0573,,,,2115.431,-34.3737,-1.6249,10151541.31,7566349.354
932368.CSI,20190805,2034.6834,,,,2081.0573,-46.3739,-2.2284,9200854.09,7273523.869
932368.CSI,20190806,1988.9614,,,,2034.6834,-45.722,-2.2471,13291628.73,9707922.859
932368.CSI,20190807,1985.6813,,,,1988.9614,-3.2801,-0.1649,7572903.57,5540447.16
932368.CSI,20190808,2002.1307,,,,1985.6813,16.4494,0.8284,6769448.68,5312772.957
932368.CSI,20190809,1984.698,,,,2002.1307,-17.4327,-0.8707,8003979.54,5892599.149
932368.CSI,20190812,2008.6112,,,,1984.698,23.9132,1.2049,6770486.83,5164135.029
932368.CSI,20190813,1985.5547,,,,2008.6112,-23.0565,-1.1479,6336839.31,5066446.797
932368.CSI,20190814,1993.4357,,,,1985.5547,7.881,0.3969,6834178.66,5612579.736
932368.CSI,20190815,2006.5255,,,,1993.4357,13.0898,0.6566,11334895.65,7657543.62
932368.CSI,20190816,2004.4647,,,,2006.5255,-2.0608,-0.1027,8413444.55,6337480.75
932368.CSI,20190819,2051.0051,,,,2004.4647,46.5404,2.3218,11932571.25,8883805.899
932368.CSI,20190820,2058.3067,,,,2051.0051,7.3016,0.356,12482774.02,9042958.216
932368.CSI,20190821,2062.1862,,,,2058.3067,3.8795,0.1885,10140761.02,7676623.686
932368.CSI,20190822,2054.6494,,,,2062.1862,-7.5368,-0.3655,8964042.21,7287982.276
932368.CSI,20190823,2060.7545,,,,2054.6494,6.1051,0.2971,9550807.29,8573757.074
932368.CSI,20190826,2042.3398,,,,2060.7545,-18.4147,-0.8936,10817733.52,8818532.115
932368.CSI,20190827,2069.377,,,,2042.3398,27.0372,1.3238,13971994.19,11391482.269
932368.CSI,20190828,2067.9065,,,,2069.377,-1.4705,-0.0711,10725835.56,8096852.77
932368.CSI,20190829,2060.1509,,,,2067.9065,-7.7556,-0.375,10072227.74,8407275.772
932368.CSI,20190830,2049.3813,,,,2060.1509,-10.7696,-0.5228,11137186.44,9361460.748
932368.CSI,20190902,2104.1112,,,,2049.3813,54.7299,2.6706,12238392.96,10361852.105
932368.CSI,20190903,2111.7313,,,,2104.1112,7.6201,0.3622,10771038.35,9750931.845
932368.CSI,20190904,2148.4185,,,,2111.7313,36.6872,1.7373,15381138.23,13840221.562
932368.CSI,20190905,2152.3498,,,,2148.4185,3.9313,0.183,20517626.5,17700215.26
932368.CSI,20190906,2172.5276,,,,2152.3498,20.1778,0.9375,13771262.2,11971553.105
932368.CSI,20190909,2190.5627,,,,2172.5276,18.0351,0.8301,15687857.38,13186510.145
932368.CSI,20190910,2204.0732,,,,2190.5627,13.5105,0.6168,18453038.07,14220472.668
932368.CSI,20190911,2190.2382,,,,2204.0732,-13.835,-0.6277,14474123.01,11513579.768
932368.CSI,20190912,2204.7583,,,,2190.2382,14.5201,0.6629,12168162.05,9659449.354
932368.CSI,20190916,2197.4969,,,,2204.7583,-7.2614,-0.3294,12637779.89,10451505.431
932368.CSI,20190917,2157.2195,,,,2197.4969,-40.2774,-1.8329,12391510.51,10470319.927
932368.CSI,20190918,2157.1371,,,,2157.2195,-0.0824,-0.0038,9323558.26,8326636.946
932368.CSI,20190919,2166.6856,,,,2157.1371,9.5485,0.4426,10061356.29,9092937.454
932368.CSI,20190920,2164.9044,,,,2166.6856,-1.7812,-0.0822,10312550.48,9691768.649
932368.CSI,20190923,2131.9539,,,,2164.9044,-32.9505,-1.522,10170918.34,9060462.441
932368.CSI,20190924,2137.659,,,,2131.9539,5.7051,0.2676,9073442.92,8283944.498
932368.CSI,20190925,2118.18,,,,2137.659,-19.479,-0.9112,8409446.96,7385789.056
932368.CSI,20190926,2105.204,,,,2118.18,-12.976,-0.6126,8826695.18,8019487.893
932368.CSI,20190927,2094.4198,,,,2105.204,-10.7842,-0.5123,7507362.81,6362163.651
932368.CSI,20190930,2083.5098,,,,2094.4198,-10.91,-0.5209,6964210.39,5280785.917
932368.CSI,20191008,2091.1633,,,,2083.5098,7.6535,0.3673,7895803.6,7141553.497
932368.CSI,20191009,2094.6193,,,,2091.1633,3.456,0.1653,6708261.4,5914997.822
932368.CSI,20191010,2106.6459,,,,2094.6193,12.0266,0.5742,7325581.48,5888537.048
932368.CSI,20191011,2131.6962,,,,2106.6459,25.0503,1.1891,9233443.19,9258987.491
932368.CSI,20191014,2146.6499,,,,2131.6962,14.9537,0.7015,11680603.58,9768555.71
932368.CSI,20191015,2128.975,,,,2146.6499,-17.6749,-0.8234,9006932.77,7936588.116
932368.CSI,20191016,2121.4124,,,,2128.975,-7.5626,-0.3552,8206047.36,6918077.35
932368.CSI,20191017,2114.8186,,,,2121.4124,-6.5938,-0.3108,7810921.59,6222037.187
932368.CSI,20191018,2088.006,,,,2114.8186,-26.8126,-1.2678,8691795.29,7070734.466
932368.CSI,20191021,2083.0263,,,,2088.006,-4.9797,-0.2385,7052942.13,5728307.202
932368.CSI,20191022,2090.4244,,,,2083.0263,7.3981,0.3552,7942839.7,6488273.962
932368.CSI,20191023,2072.8123,,,,2090.4244,-17.6121,-0.8425,7728366.33,6484330.58
932368.CSI,20191024,2074.3345,,,,2072.8123,1.5222,0.0734,6504404.1,5917542.168
932368.CSI,20191025,2077.145,,,,2074.3345,2.8105,0.1355,6951352.82,6451138.049
932368.CSI,20191028,2100.1088,,,,2077.145,22.9638,1.1055,12033432.72,9620160.28
932368.CSI,20191029,2079.8718,,,,2100.1088,-20.237,-0.9636,10664033.62,8255497.44
932368.CSI,20191030,2071.8539,,,,2079.8718,-8.0179,-0.3855,9601533.89,7919588.559
932368.CSI,20191031,2061.1979,,,,2071.8539,-10.656,-0.5143,8096211.51,6822159.664
932368.CSI,20191101,2083.4769,,,,2061.1979,22.279,1.0809,8869771.72,9092431.984
932368.CSI,20191104,2106.3114,,,,2083.4769,22.8345,1.096,10968849.97,10364908.471
932368.CSI,20191105,2109.3049,,,,2106.3114,2.9935,0.1421,9993769.94,9108338.008
932368.CSI,20191106,2096.0495,,,,2109.3049,-13.2554,-0.6284,9806671.8,8398269.998
932368.CSI,20191107,2097.3931,,,,2096.0495,1.3436,0.0641,7780438.7,7266465.0
932368.CSI,20191108,2087.4403,,,,2097.3931,-9.9528,-0.4745,9090520.39,8152799.351
932368.CSI,20191111,2038.3725,,,,2087.4403,-49.0678,-2.3506,9119719.06,7844889.762
932368.CSI,20191112,2047.2391,,,,2038.3725,8.8666,0.435,7300593.25,6473242.584
932368.CSI,20191113,2037.348,,,,2047.2391,-9.8911,-0.4831,6506010.34,5955039.286
932368.CSI,20191114,2036.7122,,,,2037.348,-0.6358,-0.0312,6658949.13,6322728.064
932368.CSI,20191115,2011.299,,,,2036.7122,-25.4132,-1.2478,7705079.58,6899405.284
932368.CSI,20191118,2035.9263,,,,2011.299,24.6273,1.2244,9108057.67,7637766.771
932368.CSI,20191119,2068.3789,,,,2035.9263,32.4526,1.594,10676517.25,10577981.231
932368.CSI,20191120,2058.6832,,,,2068.3789,-9.6957,-0.4688,9862791.88,9182377.833
932368.CSI,20191121,2062.743,,,,2058.6832,4.0598,0.1972,10191462.68,7174874.36
932368.CSI,20191122,2072.4442,,,,2062.743,9.7012,0.4703,13180464.55,11139872.397
932368.CSI,20191125,2138.9316,,,,2072.4442,66.4874,3.2082,18418438.9,16290430.586
932368.CSI,20191126,2114.922,,,,2138.9316,-24.0096,-1.1225,14286977.11,12459797.577
932368.CSI,20191127,2107.7836,,,,2114.922,-7.1384,-0.3375,10234894.34,8918409.656
932368.CSI,20191128,2093.9584,,,,2107.7836,-13.8252,-0.6559,8498350.05,7156015.043
932368.CSI,20191129,2082.2641,,,,2093.9584,-11.6943,-0.5585,8733186.39,7570923.515
932368.CSI,20191202,2090.4919,,,,2082.2641,8.2278,0.3951,9558786.56,8153099.165
932368.CSI,20191203,2086.9286,,,,2090.4919,-3.5633,-0.1705,8197308.3,6947839.465
932368.CSI,20191204,2067.7189,,,,2086.9286,-19.2097,-0.9205,8765417.87,6978616.149
932368.CSI,20191205,2080.5311,,,,2067.7189,12.8122,0.6196,8720279.73,8042960.776
932368.CSI,20191206,2092.1974,,,,2080.5311,11.6663,0.5607,8481332.27,7436213.069
932368.CSI,20191209,2121.4832,,,,2092.1974,29.2858,1.3998,12382939.34,10871964.229
932368.CSI,20191210,2120.4486,,,,2121.4832,-1.0346,-0.0488,9716838.77,9144972.381
932368.CSI,20191211,2134.4297,,,,2120.4486,13.9811,0.6593,10955039.48,9626095.569
932368.CSI,20191212,2114.4182,,,,2134.4297,-20.0115,-0.9376,9950980.36,9237214.419
932368.CSI,20191213,2143.9136,,,,2114.4182,29.4954,1.395,12556925.26,11609222.739
932368.CSI,20191216,2158.9892,,,,2143.9136,15.0756,0.7032,11755553.9,11679661.497
932368.CSI,20191217,2189.1379,,,,2158.9892,30.1487,1.3964,17591443.61,16510067.045
932368.CSI,20191218,2182.5715,,,,2189.1379,-6.5664,-0.3,13036000.32,13162327.166
932368.CSI,20191219,2198.4146,,,,2182.5715,15.8431,0.7259,11455076.51,11166575.813
932368.CSI,20191220,2192.1309,,,,2198.4146,-6.2837,-0.2858,11828807.84,10249056.288
932368.CSI,20191223,2174.6616,,,,2192.1309,-17.4693,-0.7969,11859660.31,12271732.124
932368.CSI,20191224,2197.9797,,,,2174.6616,23.3181,1.0723,9984146.44,9573559.814
932368.CSI,20191225,2197.6112,,,,2197.9797,-0.3685,-0.0168,9382311.92,9458086.919
932368.CSI,20191226,2217.9558,,,,2197.6112,20.3446,0.9258,8850269.98,9554113.188
932368.CSI,20191227,2225.6792,,,,2217.9558,7.7234,0.3482,15216526.5,14150371.62
932368.CSI,20191230,2265.6664,,,,2225.6792,39.9872,1.7966,16053350.01,15891007.586
932368.CSI,20191231,2288.1782,,,,2265.6664,22.5118,0.9936,14148132.78,14828423.39
932368.CSI,20200102,2321.4856,,,,2288.1782,33.3074,1.4556,18503173.62,20208088.933
932368.CSI,20200103,2308.8172,,,,2321.4856,-12.6684,-0.5457,13464023.79,14537482.845
932368.CSI,20200106,2287.7955,,,,2308.8172,-21.0217,-0.9105,19455417.2,21437142.556
932368.CSI,20200107,2318.1479,,,,2287.7955,30.3524,1.3267,19071884.29,18717994.769
932368.CSI,20200108,2277.9061,,,,2318.1479,-40.2418,-1.7359,19381583.25,20013651.016
932368.CSI,20200109,2302.9292,,,,2277.9061,25.0231,1.0985,15971668.56,15513808.66
932368.CSI,20200110,2295.9825,,,,2302.9292,-6.9467,-0.3016,14031332.97,14131369.718
932368.CSI,20200113,2292.989,,,,2295.9825,-2.9935,-0.1304,13781444.65,14770520.754
932368.CSI,20200114,2298.8568,,,,2292.989,5.8678,0.2559,17930912.15,17213775.083
932368.CSI,20200115,2274.187,,,,2298.8568,-24.6698,-1.0731,13187832.73,13163319.866
932368.CSI,20200116,2246.8296,,,,2274.187,-27.3574,-1.203,12736884.8,14522576.006
932368.CSI,20200117,2249.0541,,,,2246.8296,2.2245,0.099,11422003.36,12582349.01
932368.CSI,20200120,2251.2449,,,,2249.0541,2.1908,0.0974,13613017.55,13922534.78
932368.CSI,20200121,2200.4415,,,,2251.2449,-50.8034,-2.2567,15047744.0,16696015.763
932368.CSI,20200122,2203.1492,,,,2200.4415,2.7077,0.1231,13212393.56,14771186.392
932368.CSI,20200123,2123.8393,,,,2203.1492,-79.3099,-3.5998,17775771.16,18812560.517
932368.CSI,20200203,1938.0581,,,,2123.8393,-185.7812,-8.7474,17796868.11,20720582.226
932368.CSI,20200204,1971.7987,,,,1938.0581,33.7406,1.7409,23747330.34,21940270.601
932368.CSI,20200205,1999.0498,,,,1971.7987,27.2511,1.382,19571657.27,19233145.594
932368.CSI,20200206,2031.7037,,,,1999.0498,32.6539,1.6335,19273915.96,18408238.647
932368.CSI,20200207,2025.9492,,,,2031.7037,-5.7545,-0.2832,16376647.28,15947216.733
932368.CSI,20200210,2063.9381,,,,2025.9492,37.9889,1.8751,18579537.43,18493650.825
932368.CSI,20200211,2083.6434,,,,2063.9381,19.7053,0.9547,17578066.33,17774198.984
932368.CSI,20200212,2095.5055,,,,2083.6434,11.8621,0.5693,14156858.09,14743429.117
932368.CSI,20200213,2083.0323,,,,2095.5055,-12.4732,-0.5952,14663716.0,15613065.461
932368.CSI,20200214,2091.3999,,,,2083.0323,8.3676,0.4017,11886491.55,12644558.311
932368.CSI,20200217,2128.111,,,,2091.3999,36.7111,1.7553,17055621.87,17446540.246
932368.CSI,20200218,2108.9097,,,,2128.111,-19.2013,-0.9023,16675506.73,18141744.79
932368.CSI,20200219,2105.6431,,,,2108.9097,-3.2666,-0.1549,18974530.73,18833395.342
932368.CSI,20200220,2142.2749,,,,2105.6431,36.6318,1.7397,21551801.53,19531515.64
932368.CSI,20200221,2142.3408,,,,2142.2749,0.0659,0.0031,23970305.83,20787421.914
932368.CSI,20200224,2132.7838,,,,2142.3408,-9.557,-0.4461,24412391.74,24785689.496
932368.CSI,20200225,2105.974,,,,2132.7838,-26.8098,-1.257,28255662.26,25639968.61
932368.CSI,20200226,2127.2074,,,,2105.974,21.2334,1.0082,32340145.38,27776679.373
932368.CSI,20200227,2141.2082,,,,2127.2074,14.0008,0.6582,22149080.29,23347128.059
932368.CSI,20200228,2071.3238,,,,2141.2082,-69.8844,-3.2638,23716907.56,23452270.52
932368.CSI,20200302,2166.5732,,,,2071.3238,95.2494,4.5985,24283445.45,27647741.91
932368.CSI,20200303,2161.6021,,,,2166.5732,-4.9711,-0.2294,27543446.99,29731984.601
932368.CSI,20200304,2172.8464,,,,2161.6021,11.2443,0.5202,20056572.3,20588632.67
932368.CSI,20200305,2208.6387,,,,2172.8464,35.7923,1.6473,25670121.83,26796594.123
932368.CSI,20200306,2164.193,,,,2208.6387,-44.4457,-2.0124,17964298.93,18725353.059
932368.CSI,20200309,2105.7739,,,,2164.193,-58.4191,-2.6993,23124802.36,21880468.533
932368.CSI,20200310,2151.6003,,,,2105.7739,45.8264,2.1762,21439838.99,20644617.919
932368.CSI,20200311,2127.7857,,,,2151.6003,-23.8146,-1.1068,21617936.57,16240284.174
932368.CSI,20200312,2087.9804,,,,2127.7857,-39.8053,-1.8707,18294751.9,15527216.251
932368.CSI,20200313,2054.5729,,,,2087.9804,-33.4075,-1.6,20094437.03,17743758.412
