ts_code,trade_date,close
000922.CSI,20170630,4527.2442
000922.CSI,20170629,4525.3729
000922.CSI,20170628,4509.997
000922.CSI,20170627,4534.924
000922.CSI,20170626,4525.7314
000922.CSI,20170623,4475.0282
000922.CSI,20170622,4438.0413
000922.CSI,20170621,4439.0621
000922.CSI,20170620,4387.9023
000922.CSI,20170619,4393.3781
000922.CSI,20170616,4362.8578
000922.CSI,20170615,4391.9864
000922.CSI,20170614,4413.1828
000922.CSI,20170613,4477.0165
000922.CSI,20170612,4462.2744
000922.CSI,20170609,4450.9515
000922.CSI,20170608,4437.7686
000922.CSI,20170607,4397.4418
000922.CSI,20170606,4338.8753
000922.CSI,20170605,4316.4988
000922.CSI,20170602,4338.4682
000922.CSI,20170601,4330.8926
000922.CSI,20170531,4338.3074
000922.CSI,20170526,4331.2771
000922.CSI,20170525,4325.1642
000922.CSI,20170524,4266.9756
000922.CSI,20170523,4259.5387
000922.CSI,20170522,4248.4414
000922.CSI,20170519,4261.365
000922.CSI,20170518,4245.369
000922.CSI,20170517,4265.5256
000922.CSI,20170516,4278.0779
000922.CSI,20170515,4228.9447
000922.CSI,20170512,4202.116
000922.CSI,20170511,4170.4773
000922.CSI,20170510,4147.8216
000922.CSI,20170509,4192.6161
000922.CSI,20170508,4194.2355
000922.CSI,20170505,4229.099
000922.CSI,20170504,4251.87
000922.CSI,20170503,4254.3241
000922.CSI,20170502,4281.1334
000922.CSI,20170428,4302.8443
000922.CSI,20170427,4329.6307
000922.CSI,20170426,4339.4801
000922.CSI,20170425,4335.3748
000922.CSI,20170424,4315.195
000922.CSI,20170421,4369.3495
000922.CSI,20170420,4366.1882
000922.CSI,20170419,4347.3065
000922.CSI,20170418,4365.363
000922.CSI,20170417,4375.8763
000922.CSI,20170414,4397.7294
000922.CSI,20170413,4450.6224
000922.CSI,20170412,4423.273
000922.CSI,20170411,4421.5674
000922.CSI,20170410,4405.8489
000922.CSI,20170407,4407.7461
000922.CSI,20170406,4400.0482
000922.CSI,20170405,4382.4218
000922.CSI,20170331,4323.9609
000922.CSI,20170330,4290.8164
000922.CSI,20170329,4319.6202
000922.CSI,20170328,4326.3616
000922.CSI,20170327,4341.2856
000922.CSI,20170324,4354.3102
000922.CSI,20170323,4316.1215
000922.CSI,20170322,4307.3765
000922.CSI,20170321,4331.3252
000922.CSI,20170320,4289.302
000922.CSI,20170317,4268.7757
000922.CSI,20170316,4314.323
000922.CSI,20170315,4298.0825
000922.CSI,20170314,4283.6686
000922.CSI,20170313,4285.4747
000922.CSI,20170310,4244.6924
000922.CSI,20170309,4240.955
000922.CSI,20170308,4274.5476
000922.CSI,20170307,4285.91
000922.CSI,20170306,4280.9724
000922.CSI,20170303,4259.2019
000922.CSI,20170302,4257.5457
000922.CSI,20170301,4278.9462
000922.CSI,20170228,4275.4307
000922.CSI,20170227,4256.8622
000922.CSI,20170224,4296.5138
000922.CSI,20170223,4302.672
