ts_code,trade_date,open,high,low,close,vol
932366.CSI,20200821,,,,1956.7183,32213181.56
932366.CSI,20200820,,,,1946.5239,34936524.34
932366.CSI,20200819,,,,1970.685,44449085.09
932366.CSI,20200818,,,,1970.8035,31850992.31
932366.CSI,20200817,,,,1971.4816,39318909.17
932366.CSI,20200814,,,,1937.3453,28570950.0
932366.CSI,20200813,,,,1928.649,34440570.24
932366.CSI,20200812,,,,1920.564,44230563.87
932366.CSI,20200811,,,,1918.1649,39910180.53
932366.CSI,20200810,,,,1933.9936,39872721.01
932366.CSI,20200807,,,,1914.2377,40318563.98
932366.CSI,20200806,,,,1921.3772,43027975.97
932366.CSI,20200805,,,,1920.0267,38032104.48
932366.CSI,20200804,,,,1929.6504,45022956.85
932366.CSI,20200803,,,,1929.5961,35376234.71
932366.CSI,20200731,,,,1893.2242,32525044.97
932366.CSI,20200730,,,,1890.0596,29884919.44
932366.CSI,20200729,,,,1902.2874,31957193.81
932366.CSI,20200728,,,,1870.1454,32280857.16
932366.CSI,20200727,,,,1866.7875,30129596.49
932366.CSI,20200724,,,,1853.088,41684738.48
932366.CSI,20200723,,,,1908.6958,37301809.86
932366.CSI,20200722,,,,1914.8532,33798280.19
932366.CSI,20200721,,,,1914.0411,30941781.1
932366.CSI,20200720,,,,1917.8323,42287470.91
932366.CSI,20200717,,,,1839.7903,31020532.88
932366.CSI,20200716,,,,1840.5056,46835690.35
932366.CSI,20200715,,,,1904.6848,47257084.46
932366.CSI,20200714,,,,1935.3738,53097935.46
932366.CSI,20200713,,,,1926.8061,48030764.79
932366.CSI,20200710,,,,1887.4088,43945117.34
932366.CSI,20200709,,,,1935.2847,51223837.68
932366.CSI,20200708,,,,1912.6692,48874999.3
932366.CSI,20200707,,,,1893.9055,61531121.9
932366.CSI,20200706,,,,1913.6054,61718087.36
932366.CSI,20200703,,,,1818.5784,41490712.58
932366.CSI,20200702,,,,1785.0698,35151736.62
932366.CSI,20200701,,,,1747.7024,21480301.91
932366.CSI,20200630,,,,1713.2959,14169530.02
932366.CSI,20200629,,,,1712.1371,16795374.06
932366.CSI,20200624,,,,1730.5167,15482348.53
932366.CSI,20200623,,,,1721.5606,16829261.54
932366.CSI,20200622,,,,1729.0815,20205495.3
932366.CSI,20200619,,,,1737.4616,19857461.58
932366.CSI,20200618,,,,1729.501,20690111.16
932366.CSI,20200617,,,,1717.2829,17478613.45
932366.CSI,20200616,,,,1717.5415,20109573.53
932366.CSI,20200615,,,,1697.7385,20856921.52
932366.CSI,20200612,,,,1736.267,18464957.3
932366.CSI,20200611,,,,1740.2505,16272931.08
932366.CSI,20200610,,,,1768.3633,14561590.13
932366.CSI,20200609,,,,1782.0963,14430887.13
932366.CSI,20200608,,,,1767.2018,17280244.71
932366.CSI,20200605,,,,1748.7951,14744866.2
932366.CSI,20200604,,,,1741.9468,13843063.44
932366.CSI,20200603,,,,1748.4018,18874546.33
932366.CSI,20200602,,,,1751.64,20961310.81
932366.CSI,20200601,,,,1750.284,19621391.1
932366.CSI,20200529,,,,1712.1573,14690718.98
932366.CSI,20200528,,,,1709.3776,12269596.33
932366.CSI,20200527,,,,1704.0335,13378175.86
932366.CSI,20200526,,,,1701.1979,13857217.69
932366.CSI,20200525,,,,1685.6729,11828782.8
932366.CSI,20200522,,,,1681.4881,14522848.5
932366.CSI,20200521,,,,1717.9317,13769324.08
932366.CSI,20200520,,,,1725.0702,13413284.97
932366.CSI,20200519,,,,1732.1005,12358984.62
932366.CSI,20200518,,,,1716.132,12626192.95
932366.CSI,20200515,,,,1710.3257,11113547.86
932366.CSI,20200514,,,,1717.8018,12379147.49
932366.CSI,20200513,,,,1731.9966,12663830.89
932366.CSI,20200512,,,,1734.2835,14243590.64
932366.CSI,20200511,,,,1733.6281,16895365.84
932366.CSI,20200508,,,,1724.2437,15278678.85
932366.CSI,20200507,,,,1702.0397,15032076.21
932366.CSI,20200506,,,,1703.8397,19713658.48
932366.CSI,20200430,,,,1702.1706,16315517.43
932366.CSI,20200429,,,,1678.7554,12290233.46
932366.CSI,20200428,,,,1668.7388,16356266.86
932366.CSI,20200427,,,,1665.8028,12016634.69
932366.CSI,20200424,,,,1663.6868,12046870.3
932366.CSI,20200423,,,,1671.9545,14120323.56
932366.CSI,20200422,,,,1674.569,10862425.56
932366.CSI,20200421,,,,1659.962,12863472.09
932366.CSI,20200420,,,,1684.8036,13178670.39
932366.CSI,20200417,,,,1684.4472,15849415.57
932366.CSI,20200416,,,,1677.5314,12673184.4
932366.CSI,20200415,,,,1677.3132,16765235.12
932366.CSI,20200414,,,,1697.5346,15505790.11
932366.CSI,20200413,,,,1678.2259,13450842.76
932366.CSI,20200410,,,,1672.661,13813254.19
932366.CSI,20200409,,,,1677.2784,15268258.36
932366.CSI,20200408,,,,1673.0108,17139847.64
932366.CSI,20200407,,,,1677.6082,20614138.07
932366.CSI,20200403,,,,1646.2239,14048142.4
932366.CSI,20200402,,,,1655.9105,12378922.57
932366.CSI,20200401,,,,1638.0134,13604748.54
932366.CSI,20200331,,,,1648.8554,13697798.06
932366.CSI,20200330,,,,1646.9055,15484811.6
932366.CSI,20200327,,,,1656.2146,15195843.33
932366.CSI,20200326,,,,1645.7177,12502657.01
932366.CSI,20200325,,,,1657.1845,18576171.86
932366.CSI,20200324,,,,1620.6604,17904635.31
932366.CSI,20200323,,,,1569.9727,16870819.02
932366.CSI,20200320,,,,1611.8779,18292370.17
932366.CSI,20200319,,,,1580.9197,23613898.89
932366.CSI,20200318,,,,1623.705,19794504.48
932366.CSI,20200317,,,,1646.0893,20997175.18
932366.CSI,20200316,,,,1665.3085,21344051.69
932366.CSI,20200313,,,,1716.7374,23225585.63
932366.CSI,20200312,,,,1748.5509,20505740.88
932366.CSI,20200311,,,,1783.0649,22676024.18
932366.CSI,20200310,,,,1800.4709,23593305.72
932366.CSI,20200309,,,,1765.4597,25674270.2
932366.CSI,20200306,,,,1813.0797,19016820.28
932366.CSI,20200305,,,,1847.4012,27945165.84
932366.CSI,20200304,,,,1807.1467,20201264.56
932366.CSI,20200303,,,,1803.9958,27733732.72
932366.CSI,20200302,,,,1804.3746,26925188.21
932366.CSI,20200228,,,,1742.5407,28311806.68
932366.CSI,20200227,,,,1798.7033,23233017.15
932366.CSI,20200226,,,,1787.4734,34600375.68
932366.CSI,20200225,,,,1783.2113,30005425.04
932366.CSI,20200224,,,,1807.932,27195981.97
932366.CSI,20200221,,,,1819.6688,26621085.55
932366.CSI,20200220,,,,1820.4161,25028252.53
932366.CSI,20200219,,,,1787.0992,20364455.1
932366.CSI,20200218,,,,1792.899,19569072.81
932366.CSI,20200217,,,,1809.064,21444480.67
932366.CSI,20200214,,,,1779.0507,15415541.93
932366.CSI,20200213,,,,1775.5945,18525812.81
932366.CSI,20200212,,,,1787.99,17577072.51
932366.CSI,20200211,,,,1781.2671,22104992.59
932366.CSI,20200210,,,,1758.5635,22405310.0
932366.CSI,20200207,,,,1741.9186,19114312.43
932366.CSI,20200206,,,,1742.3247,23927084.82
932366.CSI,20200205,,,,1720.3376,26411425.78
932366.CSI,20200204,,,,1701.5907,33825259.47
932366.CSI,20200203,,,,1661.8246,28641856.19
932366.CSI,20200123,,,,1803.8542,23877409.06
932366.CSI,20200122,,,,1865.6578,17494140.26
932366.CSI,20200121,,,,1865.6222,20299285.81
932366.CSI,20200120,,,,1906.0839,19151414.85
932366.CSI,20200117,,,,1904.2358,13665350.38
932366.CSI,20200116,,,,1903.7127,14406034.17
932366.CSI,20200115,,,,1920.9591,15424099.76
932366.CSI,20200114,,,,1936.7317,20037784.46
932366.CSI,20200113,,,,1934.2911,16366583.77
932366.CSI,20200110,,,,1929.8772,16188201.71
932366.CSI,20200109,,,,1933.3375,20099970.89
932366.CSI,20200108,,,,1911.8037,22784295.17
932366.CSI,20200107,,,,1934.1928,21476556.1
932366.CSI,20200106,,,,1915.2296,25777940.03
932366.CSI,20200103,,,,1934.2117,18674536.23
932366.CSI,20200102,,,,1948.6557,24639226.91
932366.CSI,20191231,,,,1919.3151,15683349.0
932366.CSI,20191230,,,,1908.4869,20127747.77
932366.CSI,20191227,,,,1879.5045,20058747.61
932366.CSI,20191226,,,,1878.1393,13031235.22
932366.CSI,20191225,,,,1862.0572,13778861.9
932366.CSI,20191224,,,,1862.0773,13285118.0
932366.CSI,20191223,,,,1848.2359,14801864.65
932366.CSI,20191220,,,,1861.7718,15029902.59
932366.CSI,20191219,,,,1867.0342,13555584.41
932366.CSI,20191218,,,,1862.4725,18435957.66
932366.CSI,20191217,,,,1870.4274,21247603.26
932366.CSI,20191216,,,,1851.3375,16351608.59
932366.CSI,20191213,,,,1839.5077,18303314.16
932366.CSI,20191212,,,,1806.2736,10985860.44
932366.CSI,20191211,,,,1822.2315,12647185.41
932366.CSI,20191210,,,,1816.3689,10791595.61
932366.CSI,20191209,,,,1818.5942,12569523.2
932366.CSI,20191206,,,,1809.6895,12113288.68
932366.CSI,20191205,,,,1795.3472,11330001.6
932366.CSI,20191204,,,,1781.6835,10626342.85
932366.CSI,20191203,,,,1793.1542,9438316.52
932366.CSI,20191202,,,,1794.8697,11673019.84
932366.CSI,20191129,,,,1787.7221,8881231.32
932366.CSI,20191128,,,,1805.4957,9244028.73
932366.CSI,20191127,,,,1817.9831,12005488.7
932366.CSI,20191126,,,,1828.9586,15753458.44
932366.CSI,20191125,,,,1832.8697,16995191.06
932366.CSI,20191122,,,,1797.3271,13175874.32
932366.CSI,20191121,,,,1800.6203,8881640.96
932366.CSI,20191120,,,,1800.1035,10065462.27
932366.CSI,20191119,,,,1811.8187,12179998.64
932366.CSI,20191118,,,,1790.9995,10545384.13
932366.CSI,20191115,,,,1772.6359,10269160.56
932366.CSI,20191114,,,,1794.2796,10638318.65
932366.CSI,20191113,,,,1799.8325,9435987.83
932366.CSI,20191112,,,,1804.25,9528872.96
932366.CSI,20191111,,,,1800.4262,12572850.68
932366.CSI,20191108,,,,1834.8808,12628011.45
932366.CSI,20191107,,,,1835.7299,9714654.43
932366.CSI,20191106,,,,1834.3635,12427135.16
932366.CSI,20191105,,,,1846.2157,14631555.82
932366.CSI,20191104,,,,1841.9672,15779932.73
932366.CSI,20191101,,,,1820.7951,15132024.37
932366.CSI,20191031,,,,1793.4305,12646100.56
932366.CSI,20191030,,,,1800.7847,11850933.97
932366.CSI,20191029,,,,1800.9322,11981587.71
932366.CSI,20191028,,,,1804.2857,12999972.65
932366.CSI,20191025,,,,1785.3413,9181448.83
932366.CSI,20191024,,,,1776.2693,8590772.96
932366.CSI,20191023,,,,1776.5624,8722020.86
932366.CSI,20191022,,,,1790.0759,9014294.6
932366.CSI,20191021,,,,1788.3528,9171983.33
932366.CSI,20191018,,,,1788.9639,10014683.61
932366.CSI,20191017,,,,1810.4563,8587840.34
932366.CSI,20191016,,,,1810.3735,10897271.82
932366.CSI,20191015,,,,1822.0568,11057906.61
932366.CSI,20191014,,,,1828.69,14623330.14
932366.CSI,20191011,,,,1816.3409,11797596.18
932366.CSI,20191010,,,,1795.5336,11155695.08
932366.CSI,20191009,,,,1784.6796,8052304.73
932366.CSI,20191008,,,,1786.7953,8607419.3
932366.CSI,20190930,,,,1783.6095,8424185.69
932366.CSI,20190927,,,,1795.2727,8695776.95
932366.CSI,20190926,,,,1804.9837,11998299.5
932366.CSI,20190925,,,,1814.7487,11751673.11
932366.CSI,20190924,,,,1830.2774,12096036.97
932366.CSI,20190923,,,,1821.5434,12663995.51
932366.CSI,20190920,,,,1844.0503,13862000.08
932366.CSI,20190919,,,,1838.2945,11182524.87
932366.CSI,20190918,,,,1834.4316,10905779.04
932366.CSI,20190917,,,,1824.3287,14654849.44
932366.CSI,20190916,,,,1854.1296,15901901.19
932366.CSI,20190912,,,,1856.9233,15326897.34
932366.CSI,20190911,,,,1847.3198,17132799.02
932366.CSI,20190910,,,,1860.6908,21058081.0
932366.CSI,20190909,,,,1857.2641,18728732.91
932366.CSI,20190906,,,,1848.9308,17397498.71
932366.CSI,20190905,,,,1834.35,24953629.1
932366.CSI,20190904,,,,1827.7661,17629046.52
932366.CSI,20190903,,,,1811.3305,13841926.73
932366.CSI,20190902,,,,1806.9698,15025232.27
932366.CSI,20190830,,,,1776.3227,13545901.92
932366.CSI,20190829,,,,1773.7917,10856996.98
932366.CSI,20190828,,,,1777.9907,11596719.16
932366.CSI,20190827,,,,1782.4949,17357114.24
932366.CSI,20190826,,,,1757.7698,12759878.83
932366.CSI,20190823,,,,1774.9484,11884363.93
