date,ts_code,name,action,price,shares,amount,commission,reason,category
2016-12-30,511880.SH,银华日利,sell,105.948,400,42379.31,84.76,释放现金用于调仓,现金管理
2016-12-30,600023.SH,浙能电力,buy,5.435,8000,43483.44,43.48,新买入，评分55(👀 观察等待)，股息率4.97%，目标权重3.8%,周期龙头红利
2017-03-31,600741.SH,华域汽车,sell,18.192,3200,58213.73,116.43,清仓，评分47(⏸️ 暂缓)，低于观察阈值，当前权重4.7%,周期龙头红利
2017-03-31,601398.SH,工商银行,sell,4.835,12300,59472.47,118.94,清仓，评分49(⏸️ 暂缓)，低于观察阈值，当前权重4.8%,周期龙头红利
2017-03-31,601939.SH,建设银行,sell,5.934,12300,72988.94,145.98,清仓，评分48(⏸️ 暂缓)，低于观察阈值，当前权重5.9%,周期龙头红利
2017-03-31,000651.SZ,格力电器,sell,31.668,2000,63336.6,126.67,减仓，评分54(👀 观察等待)，权重10.0%→4.8%,周期龙头红利
2017-03-31,601988.SH,中国银行,sell,3.696,16900,62467.47,124.93,清仓，评分49(⏸️ 暂缓)，低于观察阈值，当前权重5.1%,周期龙头红利
2017-03-31,600104.SH,上汽集团,sell,25.355,1300,32961.01,65.92,减仓，评分62(👀 观察等待)，权重7.6%→4.8%,周期龙头红利
2017-03-31,600027.SH,华电国际,buy,5.045,9100,45909.86,45.91,加仓，评分74(✅ 积极布局)，股息率5.95%，权重5.7%→9.5%,周期龙头红利
2017-03-31,000876.SZ,新希望,buy,8.058,8800,70910.84,70.91,加仓，评分81(🔥 大胆攒股)，股息率6.83%，权重8.5%→14.2%,周期龙头红利
2017-03-31,000895.SZ,双汇发展,buy,22.573,1100,24829.81,24.83,加仓，评分68(✅ 积极布局)，股息率5.54%，权重7.5%→9.5%,周期龙头红利
2017-03-31,600066.SH,宇通客车,buy,21.501,1500,32252.22,32.25,加仓，评分81(🔥 大胆攒股)，股息率6.98%，权重11.6%→14.2%,周期龙头红利
2017-03-31,600999.SH,招商证券,buy,16.286,3600,58630.57,58.63,新买入，评分53(👀 观察等待)，股息率4.62%，目标权重4.8%,周期龙头红利
2017-03-31,511880.SH,银华日利,buy,106.972,1000,106971.63,106.97,闲置现金扫入,现金管理
2017-06-30,000651.SZ,格力电器,sell,41.129,1900,78144.78,156.29,清仓，评分33(🚫 回避)，低于观察阈值，当前权重5.9%,周期龙头红利
2017-06-30,600066.SH,宇通客车,sell,21.948,5100,111934.95,223.87,减仓，评分53(👀 观察等待)，权重13.6%→5.0%,周期龙头红利
2017-06-30,601006.SH,大秦铁路,sell,8.382,12400,103931.96,207.86,清仓，评分30(🚫 回避)，低于观察阈值，当前权重7.9%,周期龙头红利
2017-06-30,600011.SH,华能国际,sell,7.333,14900,109256.63,218.51,清仓，评分35(🚫 回避)，低于观察阈值，当前权重8.3%,周期龙头红利
2017-06-30,601288.SH,农业银行,sell,3.516,13400,47120.83,94.24,清仓，评分49(⏸️ 暂缓)，低于观察阈值，当前权重3.6%,周期龙头红利
2017-06-30,600999.SH,招商证券,sell,17.203,3600,61930.01,123.86,清仓，评分47(⏸️ 暂缓)，低于观察阈值，当前权重4.7%,周期龙头红利
2017-06-30,600023.SH,浙能电力,sell,5.455,8000,43636.32,87.27,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重3.3%,周期龙头红利
2017-06-30,000776.SZ,广发证券,buy,17.267,1700,29354.32,29.35,加仓，评分53(👀 观察等待)，股息率4.64%，权重2.7%→5.0%,周期龙头红利
2017-06-30,000895.SZ,双汇发展,buy,23.774,3100,73698.62,73.7,加仓，评分85(🔥 大胆攒股)，股息率8.84%，权重9.3%→15.0%,周期龙头红利
2017-06-30,300498.SZ,温氏股份,buy,23.463,5600,131395.26,131.4,新买入，评分78(✅ 积极布局)，股息率6.40%，目标权重10.0%,周期龙头红利
2017-06-30,511880.SH,银华日利,buy,107.929,3200,345373.44,345.37,闲置现金扫入,现金管理
2017-09-29,000776.SZ,广发证券,sell,18.961,3800,72051.88,144.1,清仓，评分24(🚫 回避)，低于观察阈值，当前权重5.5%,周期龙头红利
2017-09-29,600027.SH,华电国际,sell,4.396,23200,101977.92,203.96,清仓，评分30(🚫 回避)，低于观察阈值，当前权重7.7%,周期龙头红利
2017-09-29,600066.SH,宇通客车,sell,24.575,3100,76183.74,152.37,清仓，评分45(⏸️ 暂缓)，低于观察阈值，当前权重5.8%,周期龙头红利
2017-09-29,600741.SH,华域汽车,buy,22.573,2900,65460.39,65.46,新买入，评分52(👀 观察等待)，股息率4.43%，目标权重5.0%,周期龙头红利
2017-09-29,000876.SZ,新希望,buy,7.377,5000,36886.85,36.89,加仓，评分81(🔥 大胆攒股)，股息率6.78%，权重12.2%→15.0%,周期龙头红利
2017-09-29,300498.SZ,温氏股份,buy,21.532,3600,77513.44,77.51,加仓，评分81(🔥 大胆攒股)，股息率6.97%，权重9.1%→15.0%,周期龙头红利
2017-09-29,000338.SZ,潍柴动力,buy,7.497,8800,65977.91,65.98,新买入，评分53(👀 观察等待)，股息率4.67%，目标权重5.0%,周期龙头红利
2017-09-29,511880.SH,银华日利,sell,108.81,300,32642.99,65.29,释放现金用于调仓,现金管理
2017-09-29,000651.SZ,格力电器,buy,37.938,1700,64494.43,64.49,新买入，评分54(👀 观察等待)，股息率4.75%，目标权重5.0%,周期龙头红利
2017-09-29,511880.SH,银华日利,sell,108.81,600,65285.99,130.57,释放现金用于调仓,现金管理
2017-09-29,000625.SZ,长安汽车,buy,14.184,4600,65247.18,65.25,新买入，评分53(👀 观察等待)，股息率4.53%，目标权重5.0%,周期龙头红利
2017-09-29,511880.SH,银华日利,sell,108.81,600,65285.99,130.57,释放现金用于调仓,现金管理
2017-09-29,600900.SH,长江电力,buy,15.085,4300,64865.8,64.87,新买入，评分54(👀 观察等待)，股息率4.81%，目标权重5.0%,周期龙头红利
2017-09-29,511880.SH,银华日利,sell,108.81,600,65285.99,130.57,释放现金用于调仓,现金管理
2017-09-29,600104.SH,上汽集团,buy,30.22,1900,57418.36,57.42,加仓，评分66(✅ 积极布局)，股息率5.47%，权重5.5%→10.0%,周期龙头红利
2017-12-29,600741.SH,华域汽车,sell,29.66,2900,86014.9,172.03,清仓，评分32(🚫 回避)，低于观察阈值，当前权重6.1%,周期龙头红利
2017-12-29,300498.SZ,温氏股份,sell,23.876,3300,78791.13,157.58,减仓，评分78(✅ 积极布局)，权重15.7%→10.0%,周期龙头红利
2017-12-29,000338.SZ,潍柴动力,sell,8.332,8800,73318.61,146.64,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重5.2%,周期龙头红利
2017-12-29,000651.SZ,格力电器,sell,43.656,1700,74215.71,148.43,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重5.3%,周期龙头红利
2017-12-29,600104.SH,上汽集团,sell,32.008,2100,67216.72,134.43,减仓，评分61(👀 观察等待)，权重9.8%→5.0%,周期龙头红利
2017-12-29,600011.SH,华能国际,buy,6.176,11300,69790.72,69.79,新买入，评分54(👀 观察等待)，股息率4.70%，目标权重5.0%,周期龙头红利
2017-12-29,600377.SH,宁沪高速,buy,9.86,7100,70004.93,70.0,新买入，评分51(👀 观察等待)，股息率4.26%，目标权重5.0%,周期龙头红利
2017-12-29,600023.SH,浙能电力,buy,5.335,13100,69892.82,69.89,新买入，评分52(👀 观察等待)，股息率4.32%，目标权重5.0%,周期龙头红利
2017-12-29,511880.SH,银华日利,buy,110.012,1500,165017.38,165.02,闲置现金扫入,现金管理
2018-03-30,511880.SH,银华日利,sell,110.892,700,77624.62,155.25,释放现金用于调仓,现金管理
2018-03-30,300498.SZ,温氏股份,buy,20.881,4000,83523.44,83.52,加仓，评分85(🔥 大胆攒股)，股息率7.19%，权重8.9%→15.0%,周期龙头红利
2018-03-30,511880.SH,银华日利,sell,110.892,600,66535.39,133.07,释放现金用于调仓,现金管理
2018-03-30,000338.SZ,潍柴动力,buy,8.268,8300,68626.56,68.63,新买入，评分51(👀 观察等待)，股息率4.24%，目标权重5.0%,周期龙头红利
2018-03-30,511880.SH,银华日利,sell,110.892,600,66535.39,133.07,释放现金用于调仓,现金管理
2018-03-30,600066.SH,宇通客车,buy,22.382,3000,67147.08,67.15,新买入，评分52(👀 观察等待)，股息率4.47%，目标权重5.0%,周期龙头红利
2018-03-30,511880.SH,银华日利,sell,110.892,800,88713.85,177.43,释放现金用于调仓,现金管理
2018-03-30,000625.SZ,长安汽车,buy,11.231,7700,86480.39,86.48,加仓，评分77(✅ 积极布局)，股息率5.72%，权重3.7%→10.0%,周期龙头红利
2018-06-29,000876.SZ,新希望,sell,6.334,6400,40535.42,81.07,减仓，评分85(🔥 大胆攒股)，权重12.7%→9.6%,周期龙头红利
2018-06-29,000895.SZ,双汇发展,sell,26.384,8300,218983.8,437.97,清仓，评分51(👀 观察等待)，低于观察阈值，当前权重16.3%,周期龙头红利
2018-06-29,300498.SZ,温氏股份,sell,21.998,9900,217780.0,435.56,清仓，评分24(🚫 回避)，低于观察阈值，当前权重16.3%,周期龙头红利
2018-06-29,000338.SZ,潍柴动力,sell,8.741,8300,72552.38,145.1,清仓，评分45(⏸️ 暂缓)，低于观察阈值，当前权重5.4%,周期龙头红利
2018-06-29,600011.SH,华能国际,sell,6.354,11300,71796.13,143.59,清仓，评分23(🚫 回避)，低于观察阈值，当前权重5.4%,周期龙头红利
2018-06-29,600377.SH,宁沪高速,sell,9.071,7100,64403.53,128.81,清仓，评分58(👀 观察等待)，低于观察阈值，当前权重4.8%,周期龙头红利
2018-06-29,600104.SH,上汽集团,sell,34.955,2200,76901.02,153.8,清仓，评分59(👀 观察等待)，低于观察阈值，当前权重5.7%,周期龙头红利
2018-06-29,600741.SH,华域汽车,buy,23.744,1800,42738.7,42.74,新买入，评分51(👀 观察等待)，股息率4.22%，目标权重3.2%,周期龙头红利
2018-06-29,600795.SH,国电电力,buy,2.623,16300,42748.71,42.75,新买入，评分51(👀 观察等待)，股息率4.20%，目标权重3.2%,周期龙头红利
2018-06-29,600066.SH,宇通客车,buy,19.209,1400,26892.87,26.89,加仓，评分65(✅ 积极布局)，股息率5.21%，权重4.3%→6.4%,周期龙头红利
2018-06-29,601006.SH,大秦铁路,buy,8.218,10400,85469.38,85.47,新买入，评分77(✅ 积极布局)，股息率5.72%，目标权重6.4%,周期龙头红利
2018-06-29,601988.SH,中国银行,buy,3.614,11800,42640.6,42.64,新买入，评分54(👀 观察等待)，股息率4.65%，目标权重3.2%,周期龙头红利
2018-06-29,600028.SH,中国石化,buy,6.496,19800,128630.5,128.63,新买入，评分85(🔥 大胆攒股)，股息率7.70%，目标权重9.6%,周期龙头红利
