date,ts_code,name,action,price,shares,amount,commission,reason,category
2023-12-29,600938.SH,中国海油,sell,20.949,2600,54467.48,108.93,清仓，评分80(✅ 积极布局)，低于观察阈值，当前权重2.9%,周期资源红利
2023-12-29,000333.SZ,美的集团,sell,54.575,1300,70947.98,141.9,减仓，评分82(🔥 大胆攒股)，权重18.0%→14.2%,消费成长红利
2023-12-29,601088.SH,中国神华,sell,31.319,1200,37582.38,75.16,减仓，评分82(🔥 大胆攒股)，权重5.4%→3.4%,周期资源红利
2023-12-29,000408.SZ,藏格矿业,sell,25.315,1900,48097.85,96.2,减仓，评分88(🔥 大胆攒股)，权重6.0%→3.4%,周期资源红利
2023-12-29,000651.SZ,格力电器,buy,32.202,1900,61184.12,61.18,加仓，评分80(🔥 大胆攒股)，股息率6.22%，权重10.9%→14.2%,消费成长红利
2023-12-29,600036.SH,招商银行,buy,27.848,1400,38986.95,38.99,加仓，评分85(🔥 大胆攒股)，股息率6.25%，权重2.3%→4.4%,弱周期红利
2023-12-29,600027.SH,华电国际,buy,5.145,12400,63799.74,63.8,新买入，评分50(👀 观察等待)，股息率3.89%，目标权重3.4%，对冲煤炭持仓6.7%,周期资源红利
2023-12-29,511880.SH,银华日利,sell,125.58,900,113022.42,226.04,释放现金用于调仓,现金管理
2023-12-29,515180.SH,易方达红利ETF,buy,1.223,152100,186052.07,186.05,加仓，评分86(🔥 大胆攒股)，股息率5.07%，权重4.5%→14.2%,ETF红利
2024-03-29,000651.SZ,格力电器,sell,39.271,1900,74614.31,149.23,减仓，评分78(✅ 积极布局)，权重15.1%→11.6%,消费成长红利
