ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
600588.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,-0.42,-0.42,5584497819.0,5584497819.0,,,,,,,,,,,,,,,85262141.0,13144986.0,19083715.0,,7325831475.0,2974700607.0,,,66286722.0,1530377315.0,815029873.0,109147822.0,-70872729.0,,,,,,,,,,,-1459849645.0,4137208.0,14042683.0,,-1469755120.0,-27712584.0,-1442042536.0,-1398154319.0,-43888217.0,-2144869.0,-1444187405.0,-1400253908.0,-43933497.0,-1377659547.0,,,,,1673321458.0,137817615.0,34162197.0,,,,,,,,,,,,,,,-1442042536.0,1.0
600999.SH,20251031,20251031.0,20250930,1.0,4.0,3.0,0.97,0.97,18243581542.77,18243581542.77,6882071335.46,,,8264240261.19,8699383289.32,229062502.36,,,,,6599868615.78,509527086.2,653149974.07,230912119.46,-1222142374.27,9675567331.09,1119085094.12,-24089409.59,8266757575.34,,5603962960.3,,104747289.98,,8183694749.72,,,,,,,,8266757575.34,,,,1849617.1,9976823967.43,542589.59,1429077.86,,9975937479.16,1101814313.25,8874123165.91,8871429271.43,2693894.48,-1483662009.18,7390461156.73,7387767262.25,2693894.48,,,,,,,,,,,,,,,,,,,,,,,8874123165.91,1.0
600918.SH,20251031,20251031.0,20250930,1.0,4.0,3.0,0.17,0.17,9005133501.66,9005133501.66,3111943031.06,,,5578766455.67,1969079314.2,14954276.06,,,,,3251586049.09,406284813.78,1767626889.15,172405481.12,-415459123.49,2304653278.54,-14815569.41,7870313.45,7037642198.32,,1812106504.33,,74820663.07,,6722486507.09,,,,,,,,7037642198.32,,,,157451205.06,1967491303.34,769407.18,51909877.85,,1916350832.67,422250022.58,1494100810.09,1299947849.19,194152960.9,-153278185.37,1340822624.72,1146845866.86,193976757.86,,,,,,,,,,,,,,,,,,,,,,,1494100810.09,1.0
002736.SZ,20251031,20251031.0,20250930,1.0,4.0,3.0,0.85,0.85,19202896727.68,19202896727.68,5331925417.54,,,7707918977.11,10296625465.14,20727930.9,,,,,6361855301.68,607514048.47,490478800.93,49949129.99,2065777725.41,8200367257.95,344231065.28,-9593804.0,8220125344.17,,4162794331.2,,145467567.93,,7989117547.85,,,,,,,,8220125344.17,,,,29221199.09,10982771383.51,7502195.47,23181454.23,,10967092124.75,1830272241.03,9136819883.72,9137001416.45,-181532.73,-1253534321.34,7883285562.38,7883534514.52,-248952.14,,,,,,,,,,,,,,,,,,,,,,,9136819883.72,1.0
002966.SZ,20251031,20251031.0,20250930,1.0,2.0,3.0,0.96,0.95,9477267299.0,9477267299.0,15591347887.0,,1002764259.0,931577117.0,1929344814.0,18293733.0,,,,,,,,126901626.0,-234201482.0,1947277944.0,62787589.0,157657026.0,3937428768.0,,9083610412.0,71187142.0,120467827.0,,2965665549.0,,,,,,,,3937428768.0,,,,108607893.0,5539838531.0,11895617.0,11114053.0,,5540620095.0,888993127.0,4651626968.0,4477086035.0,174540933.0,-1282517343.0,3369109625.0,3194568692.0,174540933.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
002984.SZ,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099566317.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600460.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.21,0.21,9712845638.51,9712845638.51,,,,,,,,,,,,,,,32257395.68,-35359550.02,-42919367.2,,9618706702.35,7811000082.04,,,38497393.97,140128159.42,361484297.55,170608547.61,-281711617.05,,,,,,,,,,,205219289.64,2146711.47,6891810.24,,200474190.87,40225628.16,160248562.71,349065347.25,-188816784.54,1144338.3,161392901.01,350209685.55,-188816784.54,,,,,,768428359.47,183911212.85,22848215.63,,,,,,,,,,,,,,,160248562.71,0.0
600007.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.93,0.93,2820958760.0,2820958760.0,,,,,,,,,,,,,,,,3491440.0,3491440.0,,1575341086.0,1153021683.0,,,270386206.0,58582957.0,91735468.0,1072957.0,,,,,,,,,,,,1251822564.0,5670020.0,2615804.0,,1254876780.0,313991786.0,940884994.0,940326771.0,558223.0,,940884994.0,940326771.0,558223.0,1249404081.0,,,,,,,,,,,,,,,,,,,,,,940884994.0,1.0
601456.SH,20251031,20251031.0,20250930,1.0,4.0,3.0,0.31,0.31,6038106644.3,6038106644.3,1412419749.86,,,2914747260.29,3018247937.52,5021358.24,,,,,1565139311.27,688136311.88,527129751.08,6367796.92,164792314.71,2804351832.4,1793194.26,-3278838.47,3805193229.77,,1308654742.05,,48264925.27,,3805920215.38,,,,,,,,3805193229.77,,,,1346438.68,2232913414.53,11790905.74,30416166.78,,2214288153.49,435169921.29,1779118232.2,1762737381.05,16380851.15,577754123.02,2356872355.22,2337156847.82,19715507.4,,,,,,,,,,,,,,,,,,,,,,,1779118232.2,1.0
000039.SZ,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740218000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601021.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,2.4,2.4,16772971940.0,16772971940.0,,,,,,,,,,,,,,,341010.0,368441.0,717039.0,,14619666575.0,13804743067.0,,,39261442.0,195504288.0,223319581.0,233108024.0,,,,,,,,,,,,3092742137.0,4936160.0,16380894.0,,3081297403.0,745777711.0,2335519692.0,2335519692.0,,-53131010.0,2282388682.0,2282388682.0,,3325140710.0,,,,,123018081.0,375446804.0,170096319.0,,,,,,,,,,,,,,,2335519692.0,1.0
601919.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,1.74,1.74,167598747676.26,167598747676.26,,,,,,,,,,,,,,,36805084.74,4431179467.72,4228137824.47,,136266918145.7,130768472124.6,,,1002890307.93,593394371.04,5587771351.05,-2492730291.6,-2500863.87,,,,,,,,,,,36917049088.46,9299455.35,31730836.74,,36894617707.07,6108309085.11,30786308621.96,27069589917.56,3716718704.4,-814984748.96,29971323873.0,26356985605.95,3614338267.05,29856973645.46,,,,,796892074.91,2269723234.17,4271077518.25,,,,,,,,,,,,,,,30786308621.96,1.0
600188.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.71,0.71,104957463000.0,104957463000.0,,,,,,,,,,,,,,,102455000.0,1769213000.0,1699774000.0,,94046462000.0,73740603000.0,,,5237200000.0,3310379000.0,6713563000.0,3209925000.0,-72670000.0,,,,,,,,,,,13639096000.0,454247000.0,311644000.0,,13781699000.0,2639608000.0,11142091000.0,7119974000.0,3553388000.0,1587284000.0,12729375000.0,8532968000.0,4196407000.0,14458923000.0,,,,,1888335000.0,3269592000.0,542917000.0,,,,,,,,,,,,,,,11142091000.0,1.0
002791.SZ,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21864487.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002815.SZ,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400943081.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002925.SZ,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206245440.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300104.SZ,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-253860733.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601377.SH,20251031,20251031.0,20250930,1.0,4.0,3.0,0.2804,0.2804,9277206846.17,9277206846.17,3788252517.8,,,4458709936.07,3567123947.72,-3855098.77,,,,,2160811759.9,416132990.17,114587541.14,3615680.05,333430590.77,3102907372.23,8060524.96,35306253.49,5705790349.39,,2544350334.24,,55443250.73,,5609642875.68,,,,,,,,5705790349.39,,,,7470778.82,3571416496.78,1960217.43,13496337.76,,3559880376.45,361892683.7,3197987692.75,2521099634.39,676888058.36,-263991154.35,2933996538.4,2230963186.35,703033352.05,,,,,,,,,,,,,,,,,,,,,,,3197987692.75,1.0
300287.SZ,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99372808.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600009.SH,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305148785.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600037.SH,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977264.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600058.SH,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233852383.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,20251031,20251031.0,20250930,1.0,1.0,3.0,2.74,2.69,111790004878.72,111790004878.72,,,,,,,,,,,,,,,6027084.65,95790321.35,62351886.88,,97973580242.9,90855472034.76,,,202646927.24,943713593.9,2741455314.71,1950978061.16,-2934053.12,,,,,,,,,,,15948747717.58,82316184.16,934591851.01,,15096472050.73,-15651169.07,15112123219.8,14778904957.09,333218262.71,-20147968.62,15091975251.18,14758756988.47,333218262.71,17799059227.06,,,,,1263347695.17,2024669174.63,137319705.14,,,,,,,,,,,,,,,15112123219.8,1.0
600085.SH,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962908838.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600019.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.37,0.37,232436485308.62,232436485308.62,,,,,,,,,,,,,,,-7669940.98,2084461735.79,1514263440.43,,224168078254.04,215732040946.74,,,1012110217.44,1249405292.33,2700263860.52,765287036.88,217357830.17,,,,,,,,,,,11461325437.76,35585779.08,854196620.28,,10642714596.56,1734948157.39,8907766439.17,7959428806.93,948337632.24,133953473.43,9041719912.6,8081261914.29,960457998.31,9893589521.23,,,,,2533975402.67,954588300.41,306724189.64,,,,,,,,,,,,,,,8907766439.17,1.0
002244.SZ,20251031,20251031.0,20250930,1.0,1.0,3.0,0.77,0.77,65513994043.45,65513994043.45,,,,,,,,,,,,,,,4113122.59,651352782.34,656141310.37,,60138102521.67,57363774906.53,,,788111294.86,800964714.49,340631080.35,316800562.78,-532569265.29,,,,,,,,,,,6033568024.05,24502410.07,17747634.07,,6040322800.05,1975115250.99,4065207549.06,2394577614.14,1670629934.92,39894939.61,4105102488.67,2434132123.78,1670970364.89,,,,,,,437660726.0,132664464.46,,,,,,,,,,,,,,,4065207549.06,0.0
000617.SZ,20251031,20251031.0,20250930,1.0,1.0,3.0,0.32,0.32,25645403245.71,682496818.79,22726628990.61,1193990928.0,1042286508.31,,,,,,,,,,,,104088895.77,2932622390.91,958662665.21,79880135.45,19521827344.09,509858464.81,11943440117.67,1485948025.63,159624578.61,,2460850139.72,101043027.56,2829396.52,,670382386.49,231626199.03,,78892687.75,,,,,,9550705440.71,5592475.69,33838029.3,,9522459887.1,1420509961.73,8101949925.37,3996862681.48,4105087243.89,-576565805.79,7525384119.58,3890260037.44,3635124082.14,7503768281.7,,,,,,108625001.13,7990056.18,,,,,,,,,,,,,,,8101949925.37,1.0
600938.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,2.14,2.14,312503000000.0,312503000000.0,,,,,,,,,,,,,,,515000000.0,-1196000000.0,-763000000.0,,172667000000.0,149256000000.0,,,13581000000.0,2777000000.0,5400000000.0,467000000.0,-65000000.0,,,,,,,,,,,139415000000.0,120000000.0,406000000.0,,139129000000.0,37068000000.0,102061000000.0,101971000000.0,90000000.0,-3694000000.0,98367000000.0,98277000000.0,90000000.0,140621000000.0,,,,,1112000000.0,1953000000.0,3667000000.0,,,,,,,,,,,,,,,102061000000.0,1.0
603056.SH,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-283389268.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000977.SZ,20251031,20251031.0,20250930,1.0,1.0,3.0,1.0067,1.0067,120669018861.99,120669018861.99,,,,,,,,,,,,,,,148026.19,-3310478.98,-4063411.27,,119549269445.4,114749631882.78,,,167447761.01,938302440.61,591326030.54,57965770.6,-58688989.11,,,,,,,,,,,1518710819.6,4209942.8,696268.42,,1522224493.98,33359608.11,1488864885.87,1482046758.25,6818127.62,-34930775.62,1453934110.25,1447115982.63,6818127.62,,,,,,2469908503.46,514930580.81,194218843.11,,,,,,,,,,,,,,,1488864885.87,0.0
600764.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.217,0.217,1924551567.63,1924551567.63,,,,,,,,,,,,,,,,30444.0,30444.0,,1794099945.21,1237930527.88,,,17878548.76,50400260.09,199572344.96,11872879.27,8245337.34,,,,,,,,,,,181989135.94,1999852.72,2211403.9,,181777584.76,20735884.94,161041699.82,154178243.1,6863456.72,,161041699.82,154178243.1,6863456.72,185451250.34,,,,,229082788.55,14244896.61,2499136.98,,,,,,,,,,,,,,,161041699.82,1.0
601577.SH,20251031,20251031.0,20250930,1.0,2.0,3.0,1.6,1.6,19721145000.0,19721145000.0,28710319000.0,,1588827000.0,1194360000.0,4074879000.0,-645000.0,,,,,,,,2095000.0,-1334549000.0,5463813000.0,,-68867000.0,11883102000.0,,14261153000.0,394467000.0,190676000.0,,5254057000.0,,,,,,,,11883102000.0,,,,2740000.0,7838043000.0,9491000.0,27266000.0,,7820268000.0,1202234000.0,6618034000.0,6557491000.0,60543000.0,-1134284000.0,5483750000.0,5423207000.0,60543000.0,,,,,,,,,,,,,,,,,,,,,,,6618034000.0,1.0
000825.SZ,20251031,20251031.0,20250930,1.0,1.0,3.0,0.1,0.1,68003708681.1,68003708681.1,,,,,,,,,,,,,,,,108214574.85,118171147.2,,68135283235.94,66333075973.46,,,171944748.8,158085126.88,521798718.03,88930468.38,-249469170.06,,,,,,,,,,,607197546.57,9390581.84,3699453.02,,612888675.39,27361539.72,585527135.67,568040588.5,17486547.17,118941.19,585646076.86,568159529.69,17486547.17,,,,,,628813777.0,146135910.57,61949550.16,,,,,,,,,,,,,,,585527135.67,0.0
600369.SH,20251031,20251031.0,20250930,1.0,4.0,3.0,0.11,0.11,2518133142.43,2518133142.43,1018629171.15,,,754979643.7,1296784549.17,5290812.93,,,,,568493610.39,162649847.08,14051373.64,91721332.6,147860071.18,1134819991.03,212280837.38,-241460.12,1676520453.81,,638690741.26,,21877014.87,,1541097151.52,,,,,,,,1676520453.81,,,,86430519.67,841612688.62,27163101.26,8089326.12,,860686463.76,154942834.11,705743629.65,705743629.65,,-86071085.45,619672544.2,619672544.2,,,,,,,,,,,,,,,,,,,,,,,,705743629.65,1.0
002739.SZ,20251031,20251031.0,20250930,1.0,1.0,3.0,0.335,0.335,9786727500.69,9786727500.69,,,,,,,,,,,,,,,1674780.69,8469664.14,-3162085.74,,9070800358.17,7070760733.47,,,296995261.15,413170420.07,809873151.88,444180671.59,-10524495.62,,,,,,,,,,,839060829.62,6242931.6,36285952.68,,809017808.54,96001200.52,713016608.02,708387599.92,4629008.1,76078154.07,789094762.09,784935901.53,4158860.56,1219899057.29,,,,,48522185.41,457486896.17,30221887.75,,,,,,,,,,,,,,,713016608.02,1.0
600820.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.35,0.35,34394800186.77,34394800186.77,,,,,,,,,,,,,,,-68293627.43,404635109.27,241507688.79,,33397658069.56,28927527609.04,,,115101713.23,4929397.84,1391491559.88,1071070677.98,-6831562.1,,,,,,,,,,,1654963119.65,7607728.24,16560290.94,,1646010556.95,413299584.52,1232710972.43,1209582597.62,23128374.81,18626003.0,1251336975.43,1228122297.39,23214678.04,,,,,,1907182709.29,1087211324.6,87140792.3,,,,,,,,,,,,,,,1232710972.43,0.0
600985.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.4,0.4,31924953670.15,31841216698.03,83736972.12,,,,,,,,,,,,,,3994007.68,132649489.9,86420263.47,,31010689903.54,26363086972.79,6913584.58,315076.86,487055468.16,155268918.13,2133366081.05,364740623.51,8529734.64,,,,,,,,,,,1155574206.82,36017514.68,71839696.96,,1119752024.54,324057178.71,795694845.83,1070337167.78,-274642321.95,,795694845.83,1070337167.78,-274642321.95,1373987400.16,,,,,1495025405.21,257989987.91,8230433.29,,,,,,,,,,,,,,,795694845.83,1.0
601066.SH,20251031,20251031.0,20250930,1.0,4.0,3.0,0.82,0.82,17289286297.97,17289286297.97,6458751157.48,,,9088499755.04,7106337494.08,152482976.11,,,,,5757054839.75,1846263553.82,950872049.22,573860802.93,-604876519.64,7459438349.19,3395335.77,6153413.28,8764126310.7,,5785679935.45,,102200413.72,,8054458595.48,,,,,,,,8764126310.7,,,,421377826.82,8525159987.27,3557051.77,14230349.94,,8514486689.1,1415285365.76,7099201323.34,7088639471.04,10561852.3,148262863.77,7247464187.11,7236902334.81,10561852.3,,,,,,,,,,,,,,,,,,,,,,,7099201323.34,0.0
601696.SH,20251031,20251031.0,20250930,1.0,4.0,3.0,0.31,0.31,2438281894.72,2438281894.72,1007273572.81,,,1484591079.73,257096207.34,-1731103.03,,,,,978151116.8,112910207.17,375875813.32,3908714.97,-64588031.59,275501509.45,,-777313.24,1386166270.29,,316318783.16,,13512268.31,,1369536280.66,,,,,,,,1386166270.29,,,,5639818.0,1052115624.43,101281.54,550343.27,,1051666562.7,197595603.57,854070959.13,854070237.26,721.87,31157854.71,885228813.84,885228091.97,721.87,,,,,,,,,,,,,,,,,,,,,,,854070959.13,1.0
600018.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.4852,0.4848,29948900398.01,29948900398.01,,,,,,,,,,,,,,,-21283603.03,6446121140.1,6288455146.13,,21986855609.46,18485262619.92,,,306810437.57,61910110.73,2304483906.12,427559585.82,-285254903.19,,,,,,,,,,,14716809833.55,552798146.12,20713767.96,,15248894211.71,2850816865.07,12398077346.64,11272534708.81,1125542637.83,239982396.83,12638059743.47,11517889555.03,1120170188.44,8966610480.04,,,,,74232993.67,829432666.04,424498124.28,,,,,,,,,,,,,,,12398077346.64,1.0
600720.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.3278,0.3278,6115658985.68,6115658985.68,,,,,,,,,,,,,,,16873148.64,58704978.3,8415248.54,,5301017317.25,4489665030.39,,,39698183.18,105910824.43,264370339.71,-72562576.41,-3814587.52,,,,,,,,,,,908668147.92,2104061.49,3294724.72,,907477484.69,139600449.94,767877034.75,752249494.36,15627540.39,-3977425.01,763899609.74,748272069.35,15627540.39,757879289.71,,,,,320118843.5,34167046.51,126082566.59,,,,,,,,,,,,,,,767877034.75,1.0
688126.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,-0.23,-0.23,2641076999.77,2641076999.77,,,,,,,,,,,,,,,49547897.63,25041024.83,25874224.48,,3775938774.78,3028907176.61,,,12213207.79,55318976.66,218739782.27,35425622.87,-169439965.5,,,,,,,,,,,-900380071.47,1867060.72,547515.05,,-899060525.8,-37779484.19,-861281041.61,-631280016.32,-230001025.29,-385403523.56,-1246684565.17,-1016683539.88,-230001025.29,-770125096.35,,,,,253087409.03,165980670.46,35966125.74,,,,,,,,,,,,,,,-861281041.61,1.0
688065.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.67,0.67,2545040722.5,2545040722.5,,,,,,,,,,,,,,,5657569.11,-4222426.2,-8044433.76,,2076366270.6,1660528993.42,,,26910896.27,44514491.83,135108618.75,-98987586.66,-114070263.31,,,,,,,,,,,506943908.68,590321.17,4114750.58,,503419479.27,80514760.05,422904719.22,450673830.55,-27769111.33,4490569.41,427395288.63,455164399.96,-27769111.33,513873953.92,,,,,178566777.26,8694865.96,142367522.4,,,,,,,,,,,,,,,422904719.22,1.0
002444.SZ,20251031,20251031.0,20250930,1.0,1.0,3.0,1.8043,1.8043,11156298004.36,11156298004.36,0.0,0.0,0.0,,,,,,,,,,,,-1804993.21,610006015.96,514004936.23,0.0,9232857911.29,7465920230.29,0.0,0.0,35564942.66,774541424.76,708996252.45,-80133311.64,-20892501.79,0.0,0.0,0.0,0.0,0.0,,,,,,2576133414.95,619247.02,4430652.63,,2572322009.34,360917966.42,2211404042.92,2155187070.97,56216971.95,187242243.1,2398646286.02,2346567571.58,52078714.44,1909832346.12,,,,,273979897.68,30257117.14,84024218.96,,,,,,,,,,,,,,,2211404042.92,1.0
601555.SH,20251031,20251031.0,20250930,1.0,4.0,3.0,0.59,0.59,7273803776.25,7273803776.25,2277074103.77,,,2670242896.67,3637818900.67,9341032.45,,,,,1714555273.24,596402948.21,158811361.71,12067844.58,724166082.97,2893098528.3,64380561.56,-5700782.53,3421400890.44,,1314058936.99,,59015453.6,,3423221329.63,,,,,,,,3421400890.44,,,,2726812.13,3852402885.81,499418.15,3117618.56,,3849784685.4,900505392.26,2949279293.14,2934708534.12,14570759.02,-498284541.26,2450994751.88,2437318755.1,13675996.78,,,,,,,,,,,,,,,,,,,,,,,2949279293.14,1.0
601888.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,1.4752,1.4752,39862118945.61,39862118945.61,,,,,,,,,,,,,,,,-53627001.52,-53627001.52,,35445136488.67,26889243398.11,,,928153076.34,6457115650.67,1317957775.86,-595802743.73,-379419439.87,,,,,,,,,,,4484924570.77,5689950.53,72619834.8,,4417994686.5,954284381.3,3463710305.2,3051959512.37,411750792.83,-287747476.53,3175962828.67,2763861405.86,412101422.81,4274495225.01,,,,,67692175.59,136790016.93,651927907.12,,,,,,,,,,,,,,,3463710305.2,1.0
601390.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.642,0.642,776059089000.0,773813650000.0,956384000.0,,1289055000.0,,,,,,,,,,,,-279999000.0,212274000.0,1904524000.0,,753584051000.0,706954851000.0,466959000.0,,3488774000.0,4309927000.0,15200826000.0,5984881000.0,-780430000.0,,,,,,,,,,,23021172000.0,1412800000.0,699831000.0,,23734141000.0,4516005000.0,19218136000.0,17490155000.0,1727983000.0,-2625133000.0,16593003000.0,17351370000.0,-758365000.0,29782177000.0,,,,,13671640000.0,9775556000.0,4824265000.0,,,,,,,,,,,,,,,19218136000.0,1.0
600177.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.51,0.51,6777235254.05,6777235254.05,,,,,,,,,,,,,,,,2567219066.88,2273262664.23,,6969828204.6,3255233368.52,,,131524268.24,2406204761.24,703791973.56,404792284.4,-1362289.0,,,,,,,,,,,2486228972.57,24059634.11,34214785.09,,2476073821.59,141696360.8,2334377460.79,2349136538.17,-14759077.38,1203062033.95,3537439494.74,3552198572.12,-14759077.38,253242806.9,,,,,59792066.34,428352914.83,33859612.24,,,,,,,,,,,,,,,2334377460.79,1.0
600026.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.5707,0.5707,17107904130.42,17107904130.42,,,,,,,,,,,,,,,,979125131.08,958510380.85,,14958233501.53,13255156687.27,,,64512005.93,56368729.57,631786341.49,923287458.08,-1628006.39,,,,,,,,,,,3494393152.56,1515758.07,10216398.01,,3485692512.62,451276525.84,3034415986.78,2722895613.84,311520372.94,-284336684.56,2750079302.22,2468871188.94,281208113.28,3246025446.16,,,,,23007853.84,1011304138.04,129998013.67,,,,,,,,,,,,,,,3034415986.78,1.0
603605.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,2.59,2.59,7097899849.33,7097899849.33,,,,,,,,,,,,,,,,6420566.35,11444227.9,,5888484733.46,1867128487.97,,,60565990.35,3525239516.44,290164810.57,-29222777.31,-40003598.59,,,,,,,,,,,1272424876.61,721299.11,1295754.1,,1271850421.62,216849451.38,1055000970.24,1025700052.65,29300917.59,184912.71,1055185882.95,1025884965.36,29300917.59,1277433053.3,,,,,141892170.5,23914050.19,46750608.77,,,,,,,,,,,,,,,1055000970.24,1.0
600499.SH,20251031,20251031.0,20250930,1.0,1.0,3.0,0.613,0.613,12605337400.0,12605337400.0,,,,,,,,,,,,,,,-1071300.0,391729500.0,369166800.0,,10979838400.0,9003961700.0,,,59016600.0,442665300.0,895584600.0,186516500.0,-60720000.0,,,,,,,,,,,2093364700.0,48885000.0,14620100.0,,2127629600.0,295409100.0,1832220500.0,1149143100.0,683077400.0,171398600.0,2003619100.0,1227049300.0,776569800.0,1929364000.0,,,,,271754800.0,195271400.0,52822900.0,,,,,,,,,,,,,,,1834461300.0,1.0
601881.SH,20251031,20251031.0,20250930,1.0,4.0,3.0,0.92,0.92,22750711256.24,22750711256.24,9932552462.13,,,7255493995.09,12216765768.76,60213217.87,,,,,6305105240.56,475386497.93,395963198.04,131726529.58,948698090.94,11149143719.06,16436166.79,5143482.54,9460094944.48,,6725614281.45,,122081986.42,,9471704987.19,,,,,,,,9460094944.48,,,,71513311.71,13290616311.76,1531874.5,37664035.02,,13254484151.24,2286082368.18,10968401783.06,10968310912.22,90870.84,-1090047143.06,9878354640.0,9878263769.16,90870.84,,,,,,,,,,,,,,,,,,,,,,,10968401783.06,1.0
000785.SZ,20251031,20251031.0,20250930,1.0,1.0,3.0,0.06,0.06,9158836272.85,9158836272.85,,,,,,,,,,,,,,,-47601362.36,9616849.54,9353878.96,,8996164954.52,7180091049.0,,,111665044.95,692229391.13,309075390.68,587729975.74,-2823240.47,,,,,,,,,,,561670468.19,14041939.49,25392784.87,,550319622.81,148192627.37,402126995.44,398240666.37,3886329.07,-1009920.66,401117074.78,397533721.91,3583352.87,758266491.84,,,,,23025391.2,564581409.02,4454237.6,,,,,,,,,,,,,,,402126995.44,1.0
600125.SH,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750937425.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002024.SZ,20251031,,20250930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
